Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1308.049	-1523.119	215.0704	0.8100814	3.742128
6	-1306.292	-1521.755	215.4635	0.8594639	3.485394
12	-1306.055	-1521.647	215.5925	0.928712	3.369317
18	-1309.302	-1525.361	216.0585	0.928712	3.09361
24	-1302.062	-1518.037	215.9742	0.8971954	3.162533
30	-1294.958	-1510.131	215.1733	0.7383148	3.724154
36	-1300.48	-1515.675	215.1954	0.7432784	3.708545
42	-1305.782	-1521.336	215.5538	0.9151283	3.40001
48	-1314.64	-1529.083	214.4432	0.8612321	4.072449
54	-1318.796	-1533.954	215.1577	0.6421352	3.788632
60	-1320.645	-1535.561	214.9163	0.669095	3.911853
66	-1302.766	-1517.942	215.176	0.664311	3.765304
72	-1305.596	-1520.453	214.8574	0.6121466	3.978222
78	-1300.583	-1514.721	214.1376	0.7466576	4.311004
84	-1304.405	-1519.408	215.0027	0.6958945	3.846915
90	-1297.842	-1514.057	216.2145	0.874081	3.033061
96	-1302.418	-1518.494	216.0757	1.088728	2.987551
102	-1297.212	-1513.299	216.0865	0.9117492	3.08706
108	-1306.262	-1521.374	215.1117	0.8581521	3.690532
114	-1308.829	-1524.145	215.3161	0.7953939	3.608441
120	-1314.455	-1530.067	215.6125	0.8812536	3.385414
126	-1305.92	-1521.347	215.4272	0.7620239	3.56332
132	-1305.537	-1519.607	214.0703	0.6518239	4.402572
138	-1298.429	-1513.19	214.761	0.73172	3.964962
144	-1312.573	-1529.028	216.4549	1.027237	2.795508
150	-1313.647	-1528.513	214.8659	0.836573	3.844655
156	-1318.128	-1533.225	215.0963	0.8247378	3.718762
162	-1314.582	-1529.203	214.6214	0.642359	4.095615
168	-1308.064	-1522.728	214.6639	0.817728	3.971303
174	-1310.981	-1526.649	215.6682	0.8634127	3.363194
180	-1303.622	-1519.607	215.9854	0.9532654	3.122538
186	-1293.511	-1509.308	215.7971	0.8852169	3.274501
192	-1318.912	-1535.304	216.3925	0.9789163	2.86272
198	-1323.042	-1539.473	216.4313	0.9789163	2.839207
204	-1308.467	-1524.832	216.3649	1.156305	2.771695
